onset_idx,offset_idx,onset_time,offset_time,amplitude,duration
169195,169195,676.347207,676.347207,0.0,0.0
169197,169201,676.357199,676.36719,64.4869506179351,0.009991000000013628
169204,169205,676.379183,676.387171,9.983304713370218,0.007987999999954809
169209,169210,676.398397,676.407157,10.098689419919795,0.008759999999938373
169213,169215,676.41715,676.42714,5.052650517302776,0.009990000000016153
169217,169263,676.436825,676.617044,10.105301034605551,0.1802189999999655
169265,169275,676.627034,676.666998,34.39408233984445,0.03996400000005451
169277,169283,676.670721,676.696981,0.31309861066443584,0.026260000000092987
169286,169299,676.706996,676.756955,0.2546635820057513,0.049958999999944353
169302,169359,676.773395,676.99682,10.168422611693515,0.2234249999999065
169361,169363,677.006811,677.016802,0.2376698760886621,0.009991000000013628
169366,169372,677.026791,677.055231,0.889621443367908,0.028440000000045984
169378,169378,677.076751,677.076751,0.0,0.0
169381,169389,677.086742,677.119479,41.84939460732975,0.03273699999999735
169391,169448,677.126741,677.356577,34.26738492575703,0.2298359999999775
169450,169469,677.366599,677.436542,0.2498146713065508,0.06994300000008025
169471,169488,677.446536,677.516504,0.04567187318251791,0.06996800000001713
169491,169546,677.526499,677.746345,34.13947947230596,0.21984600000007504
169549,169593,677.761358,677.93625,1.8052094061354766,0.17489199999999983
169597,169657,677.953343,678.196092,0.9569305094937668,0.24274900000000343
169659,169660,678.198897,678.206083,0.8831670283700586,0.007186000000046988
169663,169667,678.216076,678.236056,35.86562142219203,0.01997999999991862
169669,169671,678.239435,678.246051,10.021694716962797,0.006616000000008171
169673,169676,678.256042,678.26603,5.307577935367507,0.009988000000021202
169679,169681,678.278263,678.286047,10.137075021918305,0.007784000000015112
169683,169774,678.296043,678.655802,0.6424040161767359,0.35975899999994
169776,169779,678.665787,678.675781,38.27256925384028,0.009994000000006054
169781,169806,678.685805,678.785719,1.1634861408714765,0.09991400000001249
169809,169809,678.79582,678.79582,0.0,0.0
169811,169819,678.805734,678.835708,0.642109406565579,0.029973999999924672
169822,169828,678.853936,678.875677,10.04669298824245,0.021741000000019994
169832,169834,678.89212,678.895663,10.021303557920996,0.003543000000036045
169837,169838,678.913014,678.915644,1.1844091353919894,0.0026300000000674117
169842,169848,678.934322,678.955639,1.577366159139976,0.02131700000006731
169850,169852,678.965633,678.975627,0.7952427679646008,0.009994000000006054
169854,169857,678.976918,678.995606,1.7514065775827152,0.018687999999997373
169859,169885,678.997154,679.104642,10.321552257291536,0.10748799999998937
169887,169899,679.105543,679.155503,0.000583095189484542,0.04995999999994183
169901,169933,679.165499,679.295453,0.0024351591323771805,0.1299539999999979
169935,169944,679.305438,679.335417,263.49668008316536,0.029979000000025735
169947,169973,679.349516,679.455318,0.5925571702376067,0.1058020000000397
169977,169979,679.467095,679.475328,0.9678760251189198,0.008233000000018365
169982,170090,679.48846,679.925046,1.1300545827525326,0.4365859999999202
170092,170092,679.926814,679.926814,0.0,0.0
170097,170108,679.947639,679.995017,10.160286214964616,0.0473779999999806
170111,170135,680.005008,680.104953,37.31004402208607,0.09994500000004791
170137,170148,680.109132,680.154912,1.398972480072428,0.04577999999992244
170152,170154,680.170539,680.1749,9.989696942350154,0.004361000000017157
170157,170158,680.189931,680.19488,9.984234472406985,0.004949000000010528
170161,170169,680.204872,680.234846,5.130561186653952,0.029973999999924672
170171,170174,680.24484,680.254862,40.662843564733635,0.010022000000049047
170176,170207,680.264854,680.38478,5.434013249891833,0.119925999999964
170210,170229,680.403763,680.474708,10.515254658352314,0.07094499999993786
170231,170238,680.484729,680.514706,0.19640786644124006,0.029977000000030785
170242,170274,680.528014,680.65462,1.3670956147980287,0.12660600000003797
170276,170278,680.664611,680.674601,0.5193687803478373,0.009990000000016153
170280,170294,680.684593,680.734553,0.5552304206363337,0.049960000000055516
170296,170320,680.744543,680.844492,36.45429512416884,0.09994899999992413
170322,170323,680.852592,680.854485,10.219272894878578,0.0018929999999954816
170326,170354,680.864475,680.974416,5.07740022157009,0.10994100000004892
170357,170388,680.989176,681.114328,10.060692023911676,0.1251519999999573
170392,170393,681.129824,681.134341,0.7280968342191854,0.004516999999964355
170396,170399,681.144331,681.154322,0.3467279192681201,0.009991000000013628
170402,170403,681.172832,681.17431,0.8979665918061762,0.0014780000000200744
170407,170414,681.194047,681.214279,10.060302381141435,0.020232000000078187
170416,170440,681.224264,681.324213,5.261762466132426,0.09994900000003781
170443,170481,681.334205,681.484109,188.6571270549101,0.14990399999999227
170484,170485,681.496672,681.50409,10.190118980659646,0.007418000000029679
170487,170487,681.514085,681.514085,0.0,0.0
170493,170561,681.534099,681.803934,0.2646914477273491,0.26983500000005733
170563,170591,681.81393,681.923864,5.131293627585543,0.1099339999999529
170594,170630,681.938717,682.083761,1.1390790139406484,0.1450439999999844
170634,170635,682.100074,682.103743,1.9352477877522558,0.003669000000058986
170638,170640,682.113738,682.123728,1.0609448619037656,0.009990000000016153
170644,170645,682.143026,682.143712,1.6448917897539643,0.0006860000000870059
170649,170654,682.163696,682.183706,34.54150257299182,0.02001000000007025
170656,170657,682.184036,682.1937,10.040227587061958,0.009664000000043416
170659,170725,682.203312,682.463536,10.43928996819228,0.2602239999999938
170730,170791,682.483519,682.723381,124.35819769014023,0.23986200000001645
170793,170830,682.733373,682.883276,37.409165759877624,0.1499029999999948
170834,170848,682.893273,682.953216,0.05538591878808186,0.059942999999975655
170851,170869,682.963212,683.03318,136.30008730738217,0.06996800000001713
170872,170875,683.049478,683.063157,0.6243204305482883,0.013679000000024644
170877,170877,683.070762,683.070762,0.0,0.0
170882,170883,683.09159,683.093166,10.022229791817788,0.0015760000000000218
170887,170888,683.11095,683.113146,10.086221988435513,0.002196000000026288
170892,170963,683.13031,683.412961,10.196355792634936,0.2826509999999871
170965,170969,683.422948,683.432938,37.81800668160606,0.009990000000016153
170972,170997,683.452926,683.542878,17.152858621014165,0.08995199999992565
171000,171029,683.560095,683.672801,0.7659371318848565,0.11270600000000286
171031,171053,683.682792,683.772751,0.519046279246851,0.08995900000002166
171056,171074,683.782737,683.852682,0.5530168645710545,0.06994499999996151
171076,171098,683.862673,683.952626,37.374221611292455,0.08995300000003681
171100,171171,683.962621,684.242448,0.052288526466137866,0.27982699999995475
171175,171183,684.262431,684.29244,0.15151745774002415,0.03000900000006368
171186,171194,684.302425,684.332405,37.296620657239174,0.02998000000002321
171196,171199,684.342394,684.352384,5.085619463988629,0.009990000000016153
171201,171234,684.36238,684.492303,5.156604330855724,0.12992299999996249
171237,171238,684.507958,684.512283,10.178092957425767,0.004324999999994361
171240,171317,684.522276,684.822115,17.09425465485407,0.29983900000001995
171320,171321,684.840971,684.8421,1.0262553288533998,0.00112899999999172
171327,171328,684.862415,684.872073,0.8665817907156831,0.009657999999944877
171332,171344,684.883859,684.932028,0.7337036050068175,0.048168999999916196
171346,171378,684.942046,685.071949,0.6735660472440694,0.12990300000001298
171382,171405,685.087799,685.181878,0.5847551966421504,0.09407899999996516
171407,171444,685.186357,685.331787,10.226251644175395,0.14542999999991935
171447,171449,685.351132,685.351794,10.129488489060048,0.0006620000000339132
171451,171458,685.361789,685.391763,5.000651430063887,0.029973999999924672
171462,171463,685.409862,685.41175,1.229,0.0018880000000081054
171467,171469,685.43131,685.43173,0.9863244902160748,0.0004199999999627835
171477,171479,685.463491,685.471726,0.7662434339033516,0.008235000000013315
171482,171483,685.484957,685.491713,0.9026632816283158,0.006755999999995765
171485,171567,685.501699,685.828084,32.593176049596636,0.3263849999999593
171571,171574,685.841481,685.851502,0.5240875332423011,0.010020999999937885
171576,171621,685.861492,686.041374,0.6536446377811111,0.17988200000002053
171623,171654,686.051365,686.171298,0.5178149862643993,0.11993299999994633
171656,171659,686.181287,686.191278,5.010847358481398,0.009991000000013628
171661,171663,686.20127,686.211266,5.033651085444839,0.009996000000001004
171667,171668,686.223676,686.231245,0.9306363414352569,0.007568999999989501
171672,171678,686.244992,686.271242,1.1935308961229283,0.026250000000004547
171681,171683,686.281237,686.291228,0.19633135256499407,0.009991000000013628
171686,171690,686.301214,686.3212,0.5783683687754716,0.019986000000017157
171692,171704,686.329603,686.371162,10.404889222380024,0.04155900000000656
171707,171714,686.387613,686.411161,10.670883997120388,0.02354800000000523
171717,171724,686.426353,686.451124,10.502765456773755,0.024771000000100685
171727,171878,686.468354,687.070756,1.0084551997981863,0.6024019999999837
171881,171884,687.080752,687.090745,0.0007280109889280555,0.009993000000008578
171886,171919,687.10073,687.230656,0.5231345907125623,0.1299259999999549
171921,171923,687.240648,687.250639,34.202845332662015,0.009991000000013628
171925,171928,687.260629,687.270651,17.08109604094538,0.010022000000049047
171931,171986,687.280646,687.500564,4.969584971101712,0.21991800000000694
171990,171996,687.518756,687.540456,1.4471611382289118,0.021699999999896136
172001,172028,687.560473,687.670408,0.2978257880036583,0.10993499999995038
172031,172049,687.680405,687.750341,5.3165634558425054,0.06993600000009792
172051,172059,687.760336,687.790309,34.34689299543701,0.029972999999927197
172061,172194,687.800332,688.330017,153.9216636320242,0.5296849999999722
172196,172219,688.340003,688.429929,0.6569924276580362,0.08992599999999129
172221,172225,688.439921,688.459933,0.7233990945529307,0.020011999999951513
172227,172228,688.460739,688.469924,10.0146952025511,0.00918500000000222
172231,172254,688.47992,688.569844,5.177718092944034,0.08992399999999634
172257,172286,688.581196,688.699792,0.9350201067356787,0.11859600000002501
172289,172312,688.709786,688.79971,0.5328554400585584,0.08992399999999634
172315,172316,688.818258,688.819693,0.5787192756423446,0.001435000000014952
172320,172323,688.839677,688.849702,0.2248409314258515,0.010024999999927786
172326,172328,688.859692,688.869681,5.056344232743653,0.009989000000018677
172332,172333,688.880009,688.88967,10.060692023911676,0.00966100000005099
172335,172337,688.899457,688.899654,10.098301243278495,0.000197000000071057
172340,172341,688.918905,688.919641,10.105075259492134,0.000735999999960768
172345,172351,688.938353,688.959609,10.485906088650612,0.021255999999993946
172354,172357,688.969603,688.979592,0.33832723804033277,0.009989000000018677
172359,172404,688.989613,689.169498,0.5359045157488412,0.17988500000001295
172406,172428,689.179487,689.26944,40.68967928111501,0.08995300000003681
172430,172474,689.279436,689.449322,34.51020629610898,0.16988600000001952
172477,172501,689.460622,689.559262,0.7669393717889309,0.0986400000000458
172503,172519,689.569255,689.629234,37.28443374922033,0.05997899999999845
172521,172539,689.639226,689.709166,41.94519204152009,0.06993999999997413
172542,172549,689.72128,689.749159,10.31680983347081,0.027878999999984444
172552,172574,689.760837,689.849111,1.0200803889890246,0.08827399999995578
172577,172579,689.864452,689.869062,10.053302591685979,0.004609999999956926
172582,172583,689.883508,689.88908,10.028303346030176,0.00557200000002922
172587,172588,689.902564,689.90906,10.067075543572722,0.006495999999970081
172590,172641,689.919052,690.118916,0.12570461407601552,0.19986400000004778
172646,172713,690.138896,690.408766,33.83543955115701,0.26986999999996897
172716,172786,690.418754,690.698585,17.415946973966133,0.27983099999994465
172790,172800,690.714012,690.753279,9.773120688909966,0.03926699999999528
172805,172807,690.774681,690.778518,0.37603324321128845,0.0038369999999758875
172810,172813,690.796083,690.808525,0.2874456470360962,0.012442000000078224
172816,172832,690.818512,690.878467,40.1627563587212,0.05995499999994536
172835,172874,690.897221,691.048358,10.405020320018602,0.15113700000006247
172876,172953,691.058343,691.368179,4.913903428029493,0.30983600000001843
172955,172956,691.371244,691.37817,1.8261708572858126,0.006925999999907617
172959,172961,691.388159,691.398155,0.7554305064001585,0.009996000000001004
172965,172968,691.41368,691.428128,1.3547088248033228,0.014448000000015782
172970,172971,691.434898,691.438119,0.84581321815162,0.003221000000053209
172974,172976,691.448116,691.458131,0.5635858408441433,0.010014999999953034
172980,172982,691.477187,691.478118,9.955699322498646,0.0009310000000368746
172985,173013,691.496495,691.608041,10.307270989452057,0.11154599999997572
173016,173103,691.618028,691.967801,41.50330709714588,0.3497730000000274
173105,173111,691.969844,691.997807,10.067075543572722,0.027962999999999738
173114,173116,692.0078,692.017786,4.998152158548197,0.009986000000026252
173119,173121,692.02778,692.037771,4.998038040071324,0.009991000000013628
173125,173131,692.048616,692.077739,0.9277181684110752,0.02912299999991319
173135,173196,692.091108,692.337581,0.9875358879554706,0.24647300000003725
173198,173201,692.347575,692.357566,34.82540249989941,0.009991000000013628
173204,173251,692.36759,692.55746,34.91505405981781,0.18987000000004173
173253,173254,692.560924,692.567454,0.9006308899876797,0.006529999999997926
173258,173260,692.582402,692.587432,0.9514641348994717,0.005030000000033397
