subject,latency,touch_rt
sub-08,0.20069100000000617,1.0009999999999764
sub-08,0.20069100000000617,1.0009999999999764
sub-08,0.08831099999997605,1.0
sub-08,0.08831099999997605,1.0
sub-08,0.05072699999982433,1.0
sub-08,0.05072699999982433,1.0
sub-08,0.12830299999995987,1.0
sub-08,0.12830299999995987,1.0
sub-08,0.05178899999987152,1.0
sub-08,0.05178899999987152,1.0
sub-09,0.073964,0.02
sub-09,0.073964,0.02
sub-09,0.045379999999994425,0.5209999999999937
sub-09,0.045379999999994425,0.5209999999999937
sub-09,0.07477199999999584,1.0019999999999953
sub-09,0.07477199999999584,1.0019999999999953
sub-09,0.06418899999999894,1.0
sub-09,0.06418899999999894,1.0
sub-09,0.007626999999999384,1.0
sub-09,0.007626999999999384,1.0
sub-09,0.07434000000000651,1.0
sub-09,0.07434000000000651,1.0
sub-09,0.0012460000000089622,1.0
sub-09,0.0012460000000089622,1.0
sub-09,0.14785300000005464,1.0
sub-09,0.14785300000005464,1.0
sub-09,0.03326700000002347,0.9990000000000236
sub-09,0.03326700000002347,0.9990000000000236
sub-09,0.02693299999998544,1.0009999999999764
sub-09,0.02693299999998544,1.0009999999999764
sub-09,0.004891000000043277,1.01400000000001
sub-09,0.004891000000043277,1.01400000000001
sub-09,0.03899899999998979,1.009999999999991
sub-09,0.03899899999998979,1.009999999999991
sub-09,0.024829000000067936,0.9990000000000236
sub-09,0.024829000000067936,0.9990000000000236
sub-09,0.06170600000007198,1.0
sub-09,0.06170600000007198,1.0
sub-09,0.04768500000000131,1.0
sub-09,0.04768500000000131,1.0
sub-09,0.1067639999999983,1.0009999999999764
sub-09,0.1067639999999983,1.0009999999999764
sub-10,0.08662,0.04
sub-10,0.08662,0.04
sub-10,0.0199089999999984,0.9979999999999905
sub-10,0.0199089999999984,0.9979999999999905
sub-10,0.0007560000000097489,1.0
sub-10,0.0007560000000097489,1.0
sub-10,0.05070500000000777,1.0
sub-10,0.05070500000000777,1.0
sub-10,0.020138000000002876,1.0
sub-10,0.020138000000002876,1.0
sub-10,0.07874600000000953,1.0010000000000048
sub-10,0.07874600000000953,1.0010000000000048
sub-10,0.01428699999996752,1.0
sub-10,0.01428699999996752,1.0
sub-10,0.0022389999999177235,0.99899999999991
sub-10,0.0022389999999177235,0.99899999999991
sub-10,0.014074000000050546,1.00100000000009
sub-10,0.014074000000050546,1.00100000000009
sub-10,0.04245800000001054,0.99899999999991
sub-10,0.04245800000001054,0.99899999999991
sub-10,0.00476000000003296,1.0009999999999764
sub-10,0.00476000000003296,1.0009999999999764
sub-10,0.043783000000075845,1.0
sub-10,0.043783000000075845,1.0
sub-10,0.0031940000000076907,1.0
sub-10,0.0031940000000076907,1.0
sub-10,0.022584000000051674,1.0
sub-10,0.022584000000051674,1.0
sub-10,0.12191500000005817,1.0
sub-10,0.12191500000005817,1.0
sub-10,0.012119999999868014,1.0
sub-10,0.012119999999868014,1.0
sub-10,0.05149800000003779,1.0
sub-10,0.05149800000003779,1.0
sub-10,0.02557699999988472,1.0
sub-10,0.02557699999988472,1.0
sub-10,0.04582899999991241,1.0
sub-10,0.04582899999991241,1.0
sub-11,0.024432999999998373,0.9980000000000011
sub-11,0.024432999999998373,0.9980000000000011
sub-11,0.07649299999999926,1.0
sub-11,0.07649299999999926,1.0
sub-11,0.009465999999999752,1.0
sub-11,0.009465999999999752,1.0
sub-11,0.1087639999999972,1.0009999999999977
sub-11,0.1087639999999972,1.0009999999999977
sub-11,0.01731099999999941,1.0
sub-11,0.01731099999999941,1.0
sub-11,0.01910700000007637,1.0
sub-11,0.01910700000007637,1.0
sub-11,0.060450000000059845,0.9990000000000236
sub-11,0.060450000000059845,0.9990000000000236
sub-11,0.004840000000058353,1.0
sub-11,0.004840000000058353,1.0
sub-11,0.014236999999980071,1.0
sub-11,0.014236999999980071,1.0
sub-11,0.024056999999970685,1.0089999999999009
sub-11,0.024056999999970685,1.0089999999999009
sub-11,0.04292600000007951,1.0
sub-11,0.04292600000007951,1.0
sub-11,0.11259200000006331,1.0
sub-11,0.11259200000006331,1.0
sub-11,0.04051200000003519,0.9990000000000236
sub-11,0.04051200000003519,0.9990000000000236
sub-11,0.1292439999999715,1.0009999999999764
sub-11,0.1292439999999715,1.0009999999999764
sub-11,0.12283700000000408,1.0
sub-11,0.12283700000000408,1.0
sub-11,0.08248900000000958,1.0009999999999764
sub-11,0.08248900000000958,1.0009999999999764
sub-11,0.0033680000000231303,0.9990000000000236
sub-11,0.0033680000000231303,0.9990000000000236
sub-11,0.08877200000006269,1.0
sub-11,0.08877200000006269,1.0
sub-12,0.08926099999999337,0.9950000000000045
sub-12,0.08926099999999337,0.9950000000000045
sub-12,0.018463999999994485,1.0
sub-12,0.018463999999994485,1.0
sub-12,0.0266990000000078,1.0
sub-12,0.0266990000000078,1.0
sub-12,0.05215599999999654,1.0
sub-12,0.05215599999999654,1.0
sub-12,0.005530999999990627,1.0
sub-12,0.005530999999990627,1.0
sub-12,0.047101999999995314,0.9990000000000236
sub-12,0.047101999999995314,0.9990000000000236
sub-12,0.1105009999999993,1.0
sub-12,0.1105009999999993,1.0
sub-12,0.0644399999999905,1.0
sub-12,0.0644399999999905,1.0
sub-12,0.08731699999998455,1.0
sub-12,0.08731699999998455,1.0
sub-12,0.08325000000002092,1.009999999999991
sub-12,0.08325000000002092,1.009999999999991
sub-12,0.032991000000038184,1.0
sub-12,0.032991000000038184,1.0
