subject,blink_rate,alpha_power
sub-20,21.00105005250272,3.947161089070344e-06
sub-20,30.0090027008102,6.7363048965752e-06
sub-20,60.00600060005987,4.435152578191869e-06
sub-20,39.00195009750483,4.633615110798011e-06
sub-20,45.00900180036012,4.063331560967319e-06
sub-20,37.12164477441472,3.941759564556694e-06
sub-20,60.0,6.041501346310945e-06
sub-20,0.0,3.878956221111267e-06
sub-20,60.0,6.246283488326522e-06
sub-21,3.5986756873470562,2.322976359196844e-06
sub-21,0.0,2.107197778317884e-06
sub-21,0.0,2.5421428012955462e-06
sub-21,0.0,2.488066754967808e-06
sub-21,0.0,2.2990800379785272e-06
sub-21,3.0006001200240036,2.177797428414843e-06
sub-21,6.000600060006004,2.085834052034053e-06
sub-21,3.0004500675101244,2.2573304052475514e-06
sub-21,12.001800270040514,2.2885528585321276e-06
sub-21,3.0004500675101244,2.310438009504436e-06
sub-21,12.002400480096032,1.9999792773219585e-06
sub-21,12.001800270040498,2.120407620442469e-06
sub-21,6.000300015000751,2.279060585465686e-06
sub-21,6.000900135020249,2.357369762405282e-06
sub-21,0.0,2.3007945270292936e-06
sub-21,6.000600060006004,2.4783452516531115e-06
sub-21,6.000600060006004,3.135770939398835e-06
sub-21,3.0004500675101244,2.485130076991214e-06
sub-21,9.0013502025304,3.558665800994285e-06
sub-21,3.0004500675101244,3.699008988931804e-06
sub-21,3.000300030003002,2.3699669067045355e-06
sub-21,12.001800270040498,2.300266405951648e-06
sub-21,9.001350202530373,2.1980799148126772e-06
sub-21,18.002700405060747,2.267393681446801e-06
sub-21,3.0004500675101333,2.1445689431863967e-06
sub-21,0.0,2.075572222683924e-06
sub-21,12.001800270040462,2.243234310203674e-06
sub-21,6.000900135020267,2.0240539612536635e-06
sub-21,15.002250337550665,2.212460210454884e-06
sub-21,15.001500150014968,2.2992080807624042e-06
sub-21,9.0013502025304,2.228208528397022e-06
sub-21,27.00405060759104,2.0708785370245986e-06
sub-21,6.000300015000778,2.1818550041815874e-06
sub-21,15.003000600119952,2.343636621158681e-06
sub-21,17.14612307106117,2.2810875533397726e-06
sub-21,60.0,1.858035359742651e-06
sub-21,0.0,2.1503038579465973e-06
sub-21,0.0,2.439374898748331e-06
sub-21,60.0,2.3274321142331447e-06
sub-21,21.424745581146226,5.206768558273821e-05
sub-21,0.0,0.00030058698318412486
sub-21,0.0,0.00037460668437730427
sub-21,0.0,0.0003038231582645525
sub-21,6.005404864377949,0.0001615012840320466
sub-21,3.0004500675101156,2.003146528786944e-06
sub-21,6.000600060006021,2.1687891056720284e-06
sub-21,9.001350202530347,2.3180270423246175e-06
sub-21,6.000600060006021,2.543695111776704e-06
sub-21,12.002400480096032,2.5440497534582542e-06
sub-21,21.002100210020956,2.346484636515381e-06
sub-21,15.002250337550665,2.5509522773521914e-06
sub-21,21.002100210020956,2.503729135004128e-06
sub-21,15.002250337550665,2.5378272623352667e-06
sub-21,15.002250337550578,2.883155635812903e-06
sub-21,15.002250337550665,2.4099951161796018e-06
sub-21,6.000900135020231,2.3740168981476537e-06
sub-21,12.001800270040533,2.6911511618376596e-06
sub-21,25.717959708529843,2.71157638575501e-06
sub-21,60.0,2.8518436310142318e-06
sub-21,60.0,3.0007733786289596e-06
sub-21,0.0,2.099011968038073e-06
sub-21,60.0,2.5470921976070068e-06
sub-22,2.937504589850922,3.5384090375726086e-06
sub-22,0.0,3.8908107332043145e-06
sub-22,0.0,4.3027880141717195e-06
sub-22,0.0,3.51970919834451e-06
sub-22,60.0,3.206540280642342e-06
sub-22,0.0,3.3744217231036044e-06
sub-22,12.011410840298282,3.73616441677505e-06
sub-22,3.0004500675101267,3.493775113715307e-06
sub-22,9.00135020253038,3.696834937286367e-06
sub-22,12.001800270040507,3.4212549049745475e-06
sub-22,6.000600060006004,3.5669788023122522e-06
sub-22,6.000900135020249,3.883668143207528e-06
sub-22,12.001200120012008,3.7188504680434854e-06
sub-22,15.003000600120018,3.6533436925417554e-06
sub-22,18.001800180018012,3.9753586963958805e-06
sub-22,6.000900135020249,4.094476887497223e-06
sub-22,9.001350202530386,4.177062357825997e-06
sub-22,9.001350202530373,4.177277959607867e-06
sub-22,15.00150015001501,4.1340536577632596e-06
sub-22,9.001350202530373,4.2400610796832755e-06
sub-22,21.003150472570933,4.120769983800879e-06
sub-22,18.002700405060747,4.314504096346767e-06
sub-22,6.000600060006004,4.178837782943628e-06
sub-22,45.00675101265187,3.82877710845607e-06
sub-22,18.002700405060747,3.94587869995308e-06
sub-22,9.001350202530373,3.963685997273398e-06
sub-22,30.00450067510133,4.169870821909754e-06
sub-22,24.00240024002395,4.141596385868159e-06
sub-22,12.001800270040533,3.960250077456252e-06
sub-22,21.003150472570873,4.19478143769316e-06
sub-22,12.001200120011974,3.979558716433742e-06
sub-22,12.002400480096032,4.034937318444479e-06
sub-22,18.001800180018062,4.688642000215429e-06
sub-22,21.00315047257081,4.442767241028927e-06
sub-22,3.0004500675101333,4.950156471057361e-06
sub-22,8.572653236176615,4.14895376744919e-06
sub-22,0.0,4.223656867823979e-06
sub-22,0.0,3.6913707947897427e-06
sub-22,0.0,4.050832776524744e-06
sub-22,0.0,3.5928130610927073e-06
sub-22,0.0,3.277916949700936e-06
sub-22,0.0,3.997316933696961e-06
sub-22,0.0,4.562118394553438e-06
sub-22,0.0,3.896268098122667e-06
sub-22,3.002852710074572,3.513954406745033e-06
sub-22,3.0003000300029936,3.766298291108856e-06
sub-22,3.0004500675101333,3.841515170380091e-06
sub-22,3.0004500675101156,3.7824398805576423e-06
sub-22,6.000600060006021,4.10929643045897e-06
sub-22,3.000600120024008,4.153731631147594e-06
sub-22,0.0,3.7672338491090127e-06
sub-22,12.002400480096032,4.175526078531138e-06
sub-22,9.00090009000898,3.881372391686193e-06
sub-22,6.000900135020267,4.181976921153102e-06
sub-22,9.0013502025304,4.940750370843987e-06
sub-22,9.001350202530347,3.947526979546587e-06
sub-22,6.000600060006021,4.022621789077269e-06
sub-22,6.000900135020231,3.809909029764706e-06
sub-22,2.857687178510195,4.3347781186546735e-06
sub-22,0.0,3.4942654105214752e-06
sub-22,0.0,3.7153472126917574e-06
sub-22,0.0,3.218583342492154e-06
sub-23,14.234060306604931,4.038230951383786e-06
sub-23,0.0,5.201400121131228e-06
sub-23,0.0,4.321996707176274e-06
sub-23,0.0,4.245273630248294e-06
sub-23,27.005401080216032,4.0790309184829875e-06
sub-23,21.004200840168057,3.998431933499592e-06
sub-23,12.000600030001502,4.044137645697579e-06
sub-23,12.001800270040498,4.084230469458482e-06
sub-23,24.003600540081028,4.056116535947692e-06
sub-23,9.000900090008992,4.119431295496978e-06
sub-23,21.00210021002098,4.0781073808441565e-06
sub-23,36.00720144028809,4.473521035764101e-06
sub-23,12.001200120012008,3.9741327110393815e-06
sub-23,30.004500675101248,4.623955406964847e-06
sub-23,24.004800960192064,4.038726156491155e-06
sub-23,21.001050052502602,4.024857831081321e-06
sub-23,21.003150472570933,4.167202359402813e-06
sub-23,15.003000600119995,4.4043652203638466e-06
sub-23,18.001800180018012,4.056248250674017e-06
sub-23,6.000600060006004,4.165420002824767e-06
sub-23,12.002400480096032,4.056252468863869e-06
sub-23,12.001200120011974,4.0231754068553345e-06
sub-23,21.003150472570933,4.176970038997354e-06
sub-23,9.001800360071996,4.3112698399905196e-06
sub-23,42.002100105005205,4.4295736458528715e-06
sub-23,36.0054008101216,4.695415982463741e-06
sub-23,33.00660132026409,4.257524460702324e-06
sub-23,27.001350067503346,4.369696161976223e-06
sub-23,18.0027004050608,4.580546819061905e-06
sub-23,21.00315047257081,4.477698754660427e-06
sub-23,18.001800180018062,4.4441386186226874e-06
sub-23,12.002400480096032,4.595152439303495e-06
sub-23,18.00180018001796,5.194777414081736e-06
sub-23,20.003810249571362,4.965673151547049e-06
sub-23,60.0,4.443343049194051e-06
sub-23,0.0,4.285408805601643e-06
sub-23,60.0,4.123327695598897e-06
sub-23,0.0,4.7637865877917714e-06
sub-23,28.927612094496858,8.560312816779312e-06
sub-23,60.0,5.979817356473601e-06
sub-23,0.0,5.565528748828163e-06
sub-23,0.0,5.266240400398277e-06
sub-23,0.0,4.607996072765669e-06
sub-23,6.0012002400479805,3.824260229505508e-06
sub-23,6.000600060006021,3.7796238072329098e-06
sub-23,15.002250337550665,3.894021586863288e-06
sub-23,9.00090009000898,3.6466343629448478e-06
sub-23,9.0013502025304,4.31701739893206e-06
sub-23,3.0004500675101156,3.850669863104102e-06
sub-23,6.000900135020267,3.478420599052379e-06
sub-23,9.001350202530347,3.675766358721062e-06
sub-23,3.0003000300030105,4.039842579939696e-06
sub-23,24.003600540080924,3.871282214626656e-06
sub-23,3.0004500675101333,3.916983769233565e-06
sub-23,21.003150472570933,4.094563201741124e-06
sub-23,12.001200120011974,3.5737302709236785e-06
sub-23,0.0,3.995089487352577e-06
sub-23,8.572653236176661,3.812113809716875e-06
sub-23,0.0,2.613362527180936e-06
sub-23,0.0,3.8157955082327614e-06
sub-23,0.0,3.257361678309762e-06
